A,B,linkA,linkB,prerequisites,source,domin,language
Generalized linear model,Probit model,https://en.wikipedia.org/wiki/Generalized_linear_model,https://en.wikipedia.org/wiki/Probit_model,A->B,metacademy,,en
Vector generalized linear model,Probit model,https://en.wikipedia.org/wiki/Vector_generalized_linear_model,https://en.wikipedia.org/wiki/Probit_model,A->B,metacademy,,en
Generalized linear mixed model,Probit model,https://en.wikipedia.org/wiki/Generalized_linear_mixed_model,https://en.wikipedia.org/wiki/Probit_model,A->B,metacademy,,en
Generalized linear array model,Probit model,https://en.wikipedia.org/wiki/Generalized_linear_array_model,https://en.wikipedia.org/wiki/Probit_model,A->B,metacademy,,en
Hierarchical generalized linear model,Probit model,https://en.wikipedia.org/wiki/Hierarchical_generalized_linear_model,https://en.wikipedia.org/wiki/Probit_model,A->B,metacademy,,en
General linear model,Probit model,https://en.wikipedia.org/wiki/General_linear_model,https://en.wikipedia.org/wiki/Probit_model,A->B,metacademy,,en
Linear regression,Probit model,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Probit_model,A->B,metacademy,,en
Linear regression,Binomial regression,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Regression analysis,Binomial regression,https://en.wikipedia.org/wiki/Regression_analysis,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Logistic regression,Binomial regression,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Linear predictor function,Binomial regression,https://en.wikipedia.org/wiki/Linear_predictor_function,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Logistic regression,Binomial regression,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Multinomial logistic regression,Binomial regression,https://en.wikipedia.org/wiki/Multinomial_logistic_regression,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Ordered logit,Binomial regression,https://en.wikipedia.org/wiki/Ordered_logit,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Logit,Binomial regression,https://en.wikipedia.org/wiki/Logit,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Generalized linear model,Binomial regression,https://en.wikipedia.org/wiki/Generalized_linear_model,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Vector generalized linear model,Binomial regression,https://en.wikipedia.org/wiki/Vector_generalized_linear_model,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Generalized linear mixed model,Binomial regression,https://en.wikipedia.org/wiki/Generalized_linear_mixed_model,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Generalized linear array model,Binomial regression,https://en.wikipedia.org/wiki/Generalized_linear_array_model,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Hierarchical generalized linear model,Binomial regression,https://en.wikipedia.org/wiki/Hierarchical_generalized_linear_model,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
General linear model,Binomial regression,https://en.wikipedia.org/wiki/General_linear_model,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Linear regression,Binomial regression,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Binomial_regression,A->B,metacademy,,en
Binary search tree,Binary search tree,https://en.wikipedia.org/wiki/Binary_search_tree,https://en.wikipedia.org/wiki/Binary_search_tree,A->B,metacademy,,en
Binary tree,Binary search tree,https://en.wikipedia.org/wiki/Binary_tree,https://en.wikipedia.org/wiki/Binary_search_tree,A->B,metacademy,,en
Optimal binary search tree,Binary search tree,https://en.wikipedia.org/wiki/Optimal_binary_search_tree,https://en.wikipedia.org/wiki/Binary_search_tree,A->B,metacademy,,en
Tree (data structure),Binary search tree,https://en.wikipedia.org/wiki/Tree_(data_structure),https://en.wikipedia.org/wiki/Binary_search_tree,A->B,metacademy,,en
Self-balancing binary search tree,Binary search tree,https://en.wikipedia.org/wiki/Self-balancing_binary_search_tree,https://en.wikipedia.org/wiki/Binary_search_tree,A->B,metacademy,,en
Binary search tree,Binary tree,https://en.wikipedia.org/wiki/Binary_search_tree,https://en.wikipedia.org/wiki/Binary_tree,A->B,metacademy,,en
Binary tree,Binary tree,https://en.wikipedia.org/wiki/Binary_tree,https://en.wikipedia.org/wiki/Binary_tree,A->B,metacademy,,en
Optimal binary search tree,Binary tree,https://en.wikipedia.org/wiki/Optimal_binary_search_tree,https://en.wikipedia.org/wiki/Binary_tree,A->B,metacademy,,en
Tree (data structure),Binary tree,https://en.wikipedia.org/wiki/Tree_(data_structure),https://en.wikipedia.org/wiki/Binary_tree,A->B,metacademy,,en
Self-balancing binary search tree,Binary tree,https://en.wikipedia.org/wiki/Self-balancing_binary_search_tree,https://en.wikipedia.org/wiki/Binary_tree,A->B,metacademy,,en
Law of large numbers,Law of large numbers,https://en.wikipedia.org/wiki/Law_of_large_numbers,https://en.wikipedia.org/wiki/Law_of_large_numbers,A->B,metacademy,,en
Women in government,Law of large numbers,https://en.wikipedia.org/wiki/Women_in_government,https://en.wikipedia.org/wiki/Law_of_large_numbers,A->B,metacademy,,en
Insurance,Law of large numbers,https://en.wikipedia.org/wiki/Insurance,https://en.wikipedia.org/wiki/Law_of_large_numbers,A->B,metacademy,,en
Curse of dimensionality,Law of large numbers,https://en.wikipedia.org/wiki/Curse_of_dimensionality,https://en.wikipedia.org/wiki/Law_of_large_numbers,A->B,metacademy,,en
Dimensionality reduction,Law of large numbers,https://en.wikipedia.org/wiki/Dimensionality_reduction,https://en.wikipedia.org/wiki/Law_of_large_numbers,A->B,metacademy,,en
Sparse grid,Law of large numbers,https://en.wikipedia.org/wiki/Sparse_grid,https://en.wikipedia.org/wiki/Law_of_large_numbers,A->B,metacademy,,en
Belief propagation,Tree,https://en.wikipedia.org/wiki/Belief_propagation,https://en.wikipedia.org/wiki/Tree,A->B,metacademy,,en
Belief propagation,Christmas tree,https://en.wikipedia.org/wiki/Belief_propagation,https://en.wikipedia.org/wiki/Christmas_tree,A->B,metacademy,,en
Belief propagation,Tree line,https://en.wikipedia.org/wiki/Belief_propagation,https://en.wikipedia.org/wiki/Tree_line,A->B,metacademy,,en
Dedekind cut,Page Field,https://en.wikipedia.org/wiki/Dedekind_cut,https://en.wikipedia.org/wiki/Page_Field,A->B,metacademy,,en
Construction of the real numbers,Page Field,https://en.wikipedia.org/wiki/Construction_of_the_real_numbers,https://en.wikipedia.org/wiki/Page_Field,A->B,metacademy,,en
Rational Application Developer,Page Field,https://en.wikipedia.org/wiki/Rational_Software,https://en.wikipedia.org/wiki/Page_Field,A->B,metacademy,,en
Construction of the real numbers,Page Field,https://en.wikipedia.org/wiki/Construction_of_the_real_numbers,https://en.wikipedia.org/wiki/Page_Field,A->B,metacademy,,en
Real number,Page Field,https://en.wikipedia.org/wiki/Real_number,https://en.wikipedia.org/wiki/Page_Field,A->B,metacademy,,en
Unsupervised learning,Deep belief network,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Deep_belief_network,A->B,metacademy,,en
Supervised learning,Deep belief network,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Deep_belief_network,A->B,metacademy,,en
Artificial intelligence,Deep belief network,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Deep_belief_network,A->B,metacademy,,en
Unsupervised learning,Convolutional_deep_belief_network,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Convolutional_deep_belief_network,A->B,metacademy,,en
Supervised learning,Convolutional_deep_belief_network,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Convolutional_deep_belief_network,A->B,metacademy,,en
Artificial intelligence,Convolutional_deep_belief_network,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Convolutional_deep_belief_network,A->B,metacademy,,en
Bayesian network,Conditional independence,https://en.wikipedia.org/wiki/Bayesian_network,https://en.wikipedia.org/wiki/Conditional_independence,A->B,metacademy,,en
M-separation,Conditional independence,https://en.wikipedia.org/wiki/M-separation,https://en.wikipedia.org/wiki/Conditional_independence,A->B,metacademy,,en
Dynamical system,Conditional independence,https://en.wikipedia.org/wiki/Dynamical_system,https://en.wikipedia.org/wiki/Conditional_independence,A->B,metacademy,,en
Linear dynamical system,Conditional independence,https://en.wikipedia.org/wiki/Linear_dynamical_system,https://en.wikipedia.org/wiki/Conditional_independence,A->B,metacademy,,en
Dynamical systems theory,Conditional independence,https://en.wikipedia.org/wiki/Dynamical_systems_theory,https://en.wikipedia.org/wiki/Conditional_independence,A->B,metacademy,,en
List of dynamical systems and differential equations topics,Conditional independence,https://en.wikipedia.org/wiki/List_of_dynamical_systems_and_differential_equations_topics,https://en.wikipedia.org/wiki/Conditional_independence,A->B,metacademy,,en
Nonlinear system,Conditional independence,https://en.wikipedia.org/wiki/Nonlinear_system,https://en.wikipedia.org/wiki/Conditional_independence,A->B,metacademy,,en
Behavioral modeling,Conditional independence,https://en.wikipedia.org/wiki/Behavioral_modeling,https://en.wikipedia.org/wiki/Conditional_independence,A->B,metacademy,,en
Expectation propagation,Variational Bayesian methods,https://en.wikipedia.org/wiki/Expectation_propagation,https://en.wikipedia.org/wiki/Variational_Bayesian_methods,A->B,metacademy,,en
Mean field theory,Variational Bayesian methods,https://en.wikipedia.org/wiki/Mean-field_theory,https://en.wikipedia.org/wiki/Variational_Bayesian_methods,A->B,metacademy,,en
Monte Carlo method,Variational Bayesian methods,https://en.wikipedia.org/wiki/Monte_Carlo_method,https://en.wikipedia.org/wiki/Variational_Bayesian_methods,A->B,metacademy,,en
Variational Bayesian methods,Variational Bayesian methods,https://en.wikipedia.org/wiki/Variational_Bayesian_methods,https://en.wikipedia.org/wiki/Variational_Bayesian_methods,A->B,metacademy,,en
Convexity in economics,Variational Bayesian methods,https://en.wikipedia.org/wiki/Convexity_in_economics,https://en.wikipedia.org/wiki/Variational_Bayesian_methods,A->B,metacademy,,en
Tangent bundle,Base (chemistry),https://en.wikipedia.org/wiki/Tangent_bundle,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Unit tangent bundle,Base (chemistry),https://en.wikipedia.org/wiki/Unit_tangent_bundle,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Double tangent bundle,Base (chemistry),https://en.wikipedia.org/wiki/Double_tangent_bundle,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Normal bundle,Base (chemistry),https://en.wikipedia.org/wiki/Normal_bundle,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Holomorphic vector bundle,Base (chemistry),https://en.wikipedia.org/wiki/Holomorphic_vector_bundle,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Diagonalizable matrix,Base (chemistry),https://en.wikipedia.org/wiki/Diagonalizable_matrix,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Symplectic manifold,Base (chemistry),https://en.wikipedia.org/wiki/Symplectic_manifold,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Symplectic geometry,Base (chemistry),https://en.wikipedia.org/wiki/Symplectic_geometry,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
List of manifolds,Base (chemistry),https://en.wikipedia.org/wiki/List_of_manifolds,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Poisson algebra,Base (chemistry),https://en.wikipedia.org/wiki/Poisson_algebra,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Projection (linear algebra),Base (chemistry),https://en.wikipedia.org/wiki/Projection_(linear_algebra),https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Hilbert space,Base (chemistry),https://en.wikipedia.org/wiki/Hilbert_space,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Orthonormal basis,Base (chemistry),https://en.wikipedia.org/wiki/Orthonormal_basis,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Orthonormality,Base (chemistry),https://en.wikipedia.org/wiki/Orthonormality,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Orthogonal basis,Base (chemistry),https://en.wikipedia.org/wiki/Orthogonal_basis,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Tensor field,Base (chemistry),https://en.wikipedia.org/wiki/Tensor_field,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Fundamental theorem of linear algebra,Base (chemistry),https://en.wikipedia.org/wiki/Fundamental_theorem_of_linear_algebra,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Linear subspace,Base (chemistry),https://en.wikipedia.org/wiki/Linear_subspace,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
Row and column spaces,Base (chemistry),https://en.wikipedia.org/wiki/Row_and_column_spaces,https://en.wikipedia.org/wiki/Base_(chemistry),A->B,metacademy,,en
First-order logic,First-order logic,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Semantics of logic,First-order logic,https://en.wikipedia.org/wiki/Semantics_of_logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Higher-order logic,First-order logic,https://en.wikipedia.org/wiki/Higher-order_logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Logic,First-order logic,https://en.wikipedia.org/wiki/Logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Common Logic,First-order logic,https://en.wikipedia.org/wiki/Common_Logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Mathematical logic,First-order logic,https://en.wikipedia.org/wiki/Mathematical_logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Tarski's World,First-order logic,https://en.wikipedia.org/wiki/Tarski%27s_World,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
First-order logic,First-order logic,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Automated theorem proving,First-order logic,https://en.wikipedia.org/wiki/Automated_theorem_proving,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Mathematical logic,First-order logic,https://en.wikipedia.org/wiki/Mathematical_logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
First-order logic,First-order logic,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
G?del's completeness theorem,First-order logic,https://en.wikipedia.org/wiki/G%C3%B6del%27s_completeness_theorem,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Resolution (logic),First-order logic,https://en.wikipedia.org/wiki/Resolution_(logic),https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
Unification (computer science),First-order logic,https://en.wikipedia.org/wiki/Unification_(computer_science),https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
First-order logic,Second-order logic,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Semantics of logic,Second-order logic,https://en.wikipedia.org/wiki/Semantics_of_logic,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Higher-order logic,Second-order logic,https://en.wikipedia.org/wiki/Higher-order_logic,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Logic,Second-order logic,https://en.wikipedia.org/wiki/Logic,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Common Logic,Second-order logic,https://en.wikipedia.org/wiki/Common_Logic,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Mathematical logic,Second-order logic,https://en.wikipedia.org/wiki/Mathematical_logic,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Tarski's World,Second-order logic,https://en.wikipedia.org/wiki/Tarski%27s_World,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
First-order logic,Second-order logic,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Automated theorem proving,Second-order logic,https://en.wikipedia.org/wiki/Automated_theorem_proving,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Mathematical logic,Second-order logic,https://en.wikipedia.org/wiki/Mathematical_logic,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
First-order logic,Second-order logic,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
G?del's completeness theorem,Second-order logic,https://en.wikipedia.org/wiki/G%C3%B6del%27s_completeness_theorem,https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Resolution (logic),Second-order logic,https://en.wikipedia.org/wiki/Resolution_(logic),https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
Unification (computer science),Second-order logic,https://en.wikipedia.org/wiki/Unification_(computer_science),https://en.wikipedia.org/wiki/Second-order_logic,A->B,metacademy,,en
First-order logic,Term (logic),https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Semantics of logic,Term (logic),https://en.wikipedia.org/wiki/Semantics_of_logic,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Higher-order logic,Term (logic),https://en.wikipedia.org/wiki/Higher-order_logic,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Logic,Term (logic),https://en.wikipedia.org/wiki/Logic,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Common Logic,Term (logic),https://en.wikipedia.org/wiki/Common_Logic,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Mathematical logic,Term (logic),https://en.wikipedia.org/wiki/Mathematical_logic,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Tarski's World,Term (logic),https://en.wikipedia.org/wiki/Tarski%27s_World,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
First-order logic,Term (logic),https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Automated theorem proving,Term (logic),https://en.wikipedia.org/wiki/Automated_theorem_proving,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Mathematical logic,Term (logic),https://en.wikipedia.org/wiki/Mathematical_logic,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
First-order logic,Term (logic),https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
G?del's completeness theorem,Term (logic),https://en.wikipedia.org/wiki/G%C3%B6del%27s_completeness_theorem,https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Resolution (logic),Term (logic),https://en.wikipedia.org/wiki/Resolution_(logic),https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Unification (computer science),Term (logic),https://en.wikipedia.org/wiki/Unification_(computer_science),https://en.wikipedia.org/wiki/Term_(logic),A->B,metacademy,,en
Prior probability,Gamma distribution,https://en.wikipedia.org/wiki/Prior_probability,https://en.wikipedia.org/wiki/Gamma_distribution,A->B,metacademy,,en
Jeffreys prior,Gamma distribution,https://en.wikipedia.org/wiki/Jeffreys_prior,https://en.wikipedia.org/wiki/Gamma_distribution,A->B,metacademy,,en
A priori probability,Gamma distribution,https://en.wikipedia.org/wiki/A_priori_probability,https://en.wikipedia.org/wiki/Gamma_distribution,A->B,metacademy,,en
Prior probability,Erlang distribution,https://en.wikipedia.org/wiki/Prior_probability,https://en.wikipedia.org/wiki/Erlang_distribution,A->B,metacademy,,en
Jeffreys prior,Erlang distribution,https://en.wikipedia.org/wiki/Jeffreys_prior,https://en.wikipedia.org/wiki/Erlang_distribution,A->B,metacademy,,en
A priori probability,Erlang distribution,https://en.wikipedia.org/wiki/A_priori_probability,https://en.wikipedia.org/wiki/Erlang_distribution,A->B,metacademy,,en
Prior probability,Inverse-gamma distribution,https://en.wikipedia.org/wiki/Prior_probability,https://en.wikipedia.org/wiki/Inverse-gamma_distribution,A->B,metacademy,,en
Jeffreys prior,Inverse-gamma distribution,https://en.wikipedia.org/wiki/Jeffreys_prior,https://en.wikipedia.org/wiki/Inverse-gamma_distribution,A->B,metacademy,,en
A priori probability,Inverse-gamma distribution,https://en.wikipedia.org/wiki/A_priori_probability,https://en.wikipedia.org/wiki/Inverse-gamma_distribution,A->B,metacademy,,en
Prior probability,Normal-gamma distribution,https://en.wikipedia.org/wiki/Prior_probability,https://en.wikipedia.org/wiki/Normal-gamma_distribution,A->B,metacademy,,en
Jeffreys prior,Normal-gamma distribution,https://en.wikipedia.org/wiki/Jeffreys_prior,https://en.wikipedia.org/wiki/Normal-gamma_distribution,A->B,metacademy,,en
A priori probability,Normal-gamma distribution,https://en.wikipedia.org/wiki/A_priori_probability,https://en.wikipedia.org/wiki/Normal-gamma_distribution,A->B,metacademy,,en
Dynamical system,Dynamical system,https://en.wikipedia.org/wiki/Dynamical_system,https://en.wikipedia.org/wiki/Dynamical_system,A->B,metacademy,,en
Linear dynamical system,Dynamical system,https://en.wikipedia.org/wiki/Linear_dynamical_system,https://en.wikipedia.org/wiki/Dynamical_system,A->B,metacademy,,en
Dynamical systems theory,Dynamical system,https://en.wikipedia.org/wiki/Dynamical_systems_theory,https://en.wikipedia.org/wiki/Dynamical_system,A->B,metacademy,,en
Stability theory,Dynamical system,https://en.wikipedia.org/wiki/Stability_theory,https://en.wikipedia.org/wiki/Dynamical_system,A->B,metacademy,,en
Dynamical system,Linear dynamical system,https://en.wikipedia.org/wiki/Dynamical_system,https://en.wikipedia.org/wiki/Linear_dynamical_system,A->B,metacademy,,en
Linear dynamical system,Linear dynamical system,https://en.wikipedia.org/wiki/Linear_dynamical_system,https://en.wikipedia.org/wiki/Linear_dynamical_system,A->B,metacademy,,en
Dynamical systems theory,Linear dynamical system,https://en.wikipedia.org/wiki/Dynamical_systems_theory,https://en.wikipedia.org/wiki/Linear_dynamical_system,A->B,metacademy,,en
Stability theory,Linear dynamical system,https://en.wikipedia.org/wiki/Stability_theory,https://en.wikipedia.org/wiki/Linear_dynamical_system,A->B,metacademy,,en
Dynamical system,Dynamical systems theory,https://en.wikipedia.org/wiki/Dynamical_system,https://en.wikipedia.org/wiki/Dynamical_systems_theory,A->B,metacademy,,en
Linear dynamical system,Dynamical systems theory,https://en.wikipedia.org/wiki/Linear_dynamical_system,https://en.wikipedia.org/wiki/Dynamical_systems_theory,A->B,metacademy,,en
Dynamical systems theory,Dynamical systems theory,https://en.wikipedia.org/wiki/Dynamical_systems_theory,https://en.wikipedia.org/wiki/Dynamical_systems_theory,A->B,metacademy,,en
Stability theory,Dynamical systems theory,https://en.wikipedia.org/wiki/Stability_theory,https://en.wikipedia.org/wiki/Dynamical_systems_theory,A->B,metacademy,,en
Dynamical system,List of dynamical systems and differential equations topics,https://en.wikipedia.org/wiki/Dynamical_system,https://en.wikipedia.org/wiki/List_of_dynamical_systems_and_differential_equations_topics,A->B,metacademy,,en
Linear dynamical system,List of dynamical systems and differential equations topics,https://en.wikipedia.org/wiki/Linear_dynamical_system,https://en.wikipedia.org/wiki/List_of_dynamical_systems_and_differential_equations_topics,A->B,metacademy,,en
Dynamical systems theory,List of dynamical systems and differential equations topics,https://en.wikipedia.org/wiki/Dynamical_systems_theory,https://en.wikipedia.org/wiki/List_of_dynamical_systems_and_differential_equations_topics,A->B,metacademy,,en
Stability theory,List of dynamical systems and differential equations topics,https://en.wikipedia.org/wiki/Stability_theory,https://en.wikipedia.org/wiki/List_of_dynamical_systems_and_differential_equations_topics,A->B,metacademy,,en
Dynamical system,Nonlinear system,https://en.wikipedia.org/wiki/Dynamical_system,https://en.wikipedia.org/wiki/Nonlinear_system,A->B,metacademy,,en
Linear dynamical system,Nonlinear system,https://en.wikipedia.org/wiki/Linear_dynamical_system,https://en.wikipedia.org/wiki/Nonlinear_system,A->B,metacademy,,en
Dynamical systems theory,Nonlinear system,https://en.wikipedia.org/wiki/Dynamical_systems_theory,https://en.wikipedia.org/wiki/Nonlinear_system,A->B,metacademy,,en
Stability theory,Nonlinear system,https://en.wikipedia.org/wiki/Stability_theory,https://en.wikipedia.org/wiki/Nonlinear_system,A->B,metacademy,,en
Dynamical system,Behavioral modeling,https://en.wikipedia.org/wiki/Dynamical_system,https://en.wikipedia.org/wiki/Behavioral_modeling,A->B,metacademy,,en
Linear dynamical system,Behavioral modeling,https://en.wikipedia.org/wiki/Linear_dynamical_system,https://en.wikipedia.org/wiki/Behavioral_modeling,A->B,metacademy,,en
Dynamical systems theory,Behavioral modeling,https://en.wikipedia.org/wiki/Dynamical_systems_theory,https://en.wikipedia.org/wiki/Behavioral_modeling,A->B,metacademy,,en
Stability theory,Behavioral modeling,https://en.wikipedia.org/wiki/Stability_theory,https://en.wikipedia.org/wiki/Behavioral_modeling,A->B,metacademy,,en
Backtracking,Recursion (computer science),https://en.wikipedia.org/wiki/Backtracking,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Maze generation algorithm,Recursion (computer science),https://en.wikipedia.org/wiki/Maze_generation_algorithm,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Binary search tree,Recursion (computer science),https://en.wikipedia.org/wiki/Binary_search_tree,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Binary tree,Recursion (computer science),https://en.wikipedia.org/wiki/Binary_tree,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Optimal binary search tree,Recursion (computer science),https://en.wikipedia.org/wiki/Optimal_binary_search_tree,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Tree (data structure),Recursion (computer science),https://en.wikipedia.org/wiki/Tree_(data_structure),https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Self-balancing binary search tree,Recursion (computer science),https://en.wikipedia.org/wiki/Self-balancing_binary_search_tree,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Quicksort,Recursion (computer science),https://en.wikipedia.org/wiki/Quicksort,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Sorting algorithm,Recursion (computer science),https://en.wikipedia.org/wiki/Sorting_algorithm,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Merge sort,Recursion (computer science),https://en.wikipedia.org/wiki/Merge_sort,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Binary search tree,Recursion (computer science),https://en.wikipedia.org/wiki/Binary_search_tree,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Binary tree,Recursion (computer science),https://en.wikipedia.org/wiki/Binary_tree,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Merge sort,Recursion (computer science),https://en.wikipedia.org/wiki/Merge_sort,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Sorting algorithm,Recursion (computer science),https://en.wikipedia.org/wiki/Sorting_algorithm,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Merge algorithm,Recursion (computer science),https://en.wikipedia.org/wiki/Merge_algorithm,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
Linked list,Recursion (computer science),https://en.wikipedia.org/wiki/Linked_list,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,metacademy,,en
