A,B,linkA,linkB,prerequisites,source,domin,language
Software metric,Parallel_(geometry)_processing_(DSP_implementation),https://en.wikipedia.org/wiki/Software_metric,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,None,RefD,computer science,en
Mobile application development,Translator (computing),https://en.wikipedia.org/wiki/Mobile_app_development,https://en.wikipedia.org/wiki/Translator_(computing),None,RefD,computer science,en
Parallel processing,Object-oriented programming,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,https://en.wikipedia.org/wiki/Object-oriented_programming,None,RefD,computer science,en
Software analytics,Robotics,https://en.wikipedia.org/wiki/Software_analytics,https://en.wikipedia.org/wiki/Robotics,None,RefD,computer science,en
Data-intensive computing,Software architecture,https://en.wikipedia.org/wiki/Data-intensive_computing,https://en.wikipedia.org/wiki/Software_architecture,None,RefD,computer science,en
Software project management,Object-oriented analysis and design,https://en.wikipedia.org/wiki/Software_project_management,https://en.wikipedia.org/wiki/Object-oriented_analysis_and_design,None,RefD,computer science,en
Software project management,Test automation,https://en.wikipedia.org/wiki/Software_project_management,https://en.wikipedia.org/wiki/Test_automation,None,RefD,computer science,en
Social network analysis,Computer graphics,https://en.wikipedia.org/wiki/Social_network_analysis,https://en.wikipedia.org/wiki/Computer_graphics,None,RefD,computer science,en
Data structure,Object-oriented programming,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Object-oriented_programming,None,RefD,computer science,en
Compiler construction,Data mining,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Data_mining,None,RefD,computer science,en
Parallel processing,Data-intensive computing,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,https://en.wikipedia.org/wiki/Data-intensive_computing,None,RefD,computer science,en
Computer-aided software engineering,Robotics,https://en.wikipedia.org/wiki/Computer-aided_software_engineering,https://en.wikipedia.org/wiki/Robotics,None,RefD,computer science,en
Software development,Cryptography,https://en.wikipedia.org/wiki/Software_development,https://en.wikipedia.org/wiki/Cryptography,None,RefD,computer science,en
Information retrieval,Object-oriented design,https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Object-oriented_design,None,RefD,computer science,en
Machine learning,Translator (computing),https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Translator_(computing),None,RefD,computer science,en
Object-oriented design,Wireless network,https://en.wikipedia.org/wiki/Object-oriented_design,https://en.wikipedia.org/wiki/Wireless_network,None,RefD,computer science,en
Analysis of algorithms,Object-oriented analysis and design,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Object-oriented_analysis_and_design,None,RefD,computer science,en
Wireless network,Object-oriented design,https://en.wikipedia.org/wiki/Wireless_network,https://en.wikipedia.org/wiki/Object-oriented_design,None,RefD,computer science,en
Database,Graphical model,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Graphical_model,None,RefD,computer science,en
Data warehouse,Data structure,https://en.wikipedia.org/wiki/Data_warehouse,https://en.wikipedia.org/wiki/Data_structure,None,RefD,computer science,en
Parallel computing,Information security,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Information_security,None,RefD,computer science,en
Data mining,Combinatorial optimization,https://en.wikipedia.org/wiki/Data_mining,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Mobile application development,Computational geometry,https://en.wikipedia.org/wiki/Mobile_app_development,https://en.wikipedia.org/wiki/Computational_geometry,None,RefD,computer science,en
Parallel processing,Robotics,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,https://en.wikipedia.org/wiki/Robotics,None,RefD,computer science,en
Assembly language,Cryptography,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Cryptography,None,RefD,computer science,en
Discrete mathematics,Software engineering,https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Software_engineering,None,RefD,computer science,en
Game theory,Parallel_(geometry)_processing_(DSP_implementation),https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,None,RefD,computer science,en
Test automation,Computer security,https://en.wikipedia.org/wiki/Test_automation,https://en.wikipedia.org/wiki/Computer_security,None,RefD,computer science,en
Software analytics,Artificial intelligence,https://en.wikipedia.org/wiki/Software_analytics,https://en.wikipedia.org/wiki/Artificial_intelligence,None,RefD,computer science,en
Computer security,Information retrieval,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Information_retrieval,None,RefD,computer science,en
Knowledge management,Assembly language,https://en.wikipedia.org/wiki/Knowledge_management,https://en.wikipedia.org/wiki/Assembly_language,None,RefD,computer science,en
Data mining,Software architecture,https://en.wikipedia.org/wiki/Data_mining,https://en.wikipedia.org/wiki/Software_architecture,None,RefD,computer science,en
Combinatorial optimization,Data integration,https://en.wikipedia.org/wiki/Combinatorial_optimization,https://en.wikipedia.org/wiki/Data_integration,None,RefD,computer science,en
Assembly language,Internet protocol suite,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Internet_protocol_suite,None,RefD,computer science,en
Internet protocol suite,Computer security,https://en.wikipedia.org/wiki/Internet_protocol_suite,https://en.wikipedia.org/wiki/Computer_security,None,RefD,computer science,en
Distributed object,Programming language,https://en.wikipedia.org/wiki/Distributed_object,https://en.wikipedia.org/wiki/Programming_language,None,RefD,computer science,en
Computer network,Network service,https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Network_service,None,RefD,computer science,en
Software quality management,Parallel_(geometry)_processing_(DSP_implementation),https://en.wikipedia.org/wiki/Software_quality_management,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,None,RefD,computer science,en
System programming,Software engineering,https://en.wikipedia.org/wiki/Systems_programming,https://en.wikipedia.org/wiki/Software_engineering,None,RefD,computer science,en
Data warehouse,Translator (computing),https://en.wikipedia.org/wiki/Data_warehouse,https://en.wikipedia.org/wiki/Translator_(computing),None,RefD,computer science,en
Computational geometry,Software analytics,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Software_analytics,None,RefD,computer science,en
Distributed computing,Software project management,https://en.wikipedia.org/wiki/Distributed_computing,https://en.wikipedia.org/wiki/Software_project_management,None,RefD,computer science,en
Cryptography,Modeling language,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Modeling_language,None,RefD,computer science,en
Computer graphics,Software quality management,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Software testing,Broadband networks,https://en.wikipedia.org/wiki/Software_testing,https://en.wikipedia.org/wiki/Broadband_networks,None,RefD,computer science,en
Graphical model,Combinatorial optimization,https://en.wikipedia.org/wiki/Graphical_model,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Network service,Computer architecture,https://en.wikipedia.org/wiki/Network_service,https://en.wikipedia.org/wiki/Computer_architecture,None,RefD,computer science,en
Distributed computing,Wireless network,https://en.wikipedia.org/wiki/Distributed_computing,https://en.wikipedia.org/wiki/Wireless_network,None,RefD,computer science,en
Cryptography,Information management,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Information_management,None,RefD,computer science,en
Assembly language,Data warehouse,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Data_warehouse,None,RefD,computer science,en
Data warehouse,Computer security,https://en.wikipedia.org/wiki/Data_warehouse,https://en.wikipedia.org/wiki/Computer_security,None,RefD,computer science,en
Test automation,Social network analysis,https://en.wikipedia.org/wiki/Test_automation,https://en.wikipedia.org/wiki/Social_network_analysis,None,RefD,computer science,en
Software engineering,Network security,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Network_security,None,RefD,computer science,en
Microarchitecture,Natural language processing,https://en.wikipedia.org/wiki/Microarchitecture,https://en.wikipedia.org/wiki/Natural_language_processing,None,RefD,computer science,en
Software analytics,Parallel_(geometry)_processing_(DSP_implementation),https://en.wikipedia.org/wiki/Software_analytics,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,None,RefD,computer science,en
Graphical model,Data integration,https://en.wikipedia.org/wiki/Graphical_model,https://en.wikipedia.org/wiki/Data_integration,None,RefD,computer science,en
Data structure,Social network analysis,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Social_network_analysis,None,RefD,computer science,en
Object-oriented design,Broadband networks,https://en.wikipedia.org/wiki/Object-oriented_design,https://en.wikipedia.org/wiki/Broadband_networks,None,RefD,computer science,en
Algorithm,Information management,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Information_management,None,RefD,computer science,en
Information retrieval,Distributed computing,https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Distributed_computing,None,RefD,computer science,en
Computational geometry,Object-oriented programming,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Object-oriented_programming,None,RefD,computer science,en
Computational linguistics,Graphical model,https://en.wikipedia.org/wiki/Computational_linguistics,https://en.wikipedia.org/wiki/Graphical_model,None,RefD,computer science,en
Microarchitecture,Computer graphics,https://en.wikipedia.org/wiki/Microarchitecture,https://en.wikipedia.org/wiki/Computer_graphics,None,RefD,computer science,en
Distributed object,Wireless network,https://en.wikipedia.org/wiki/Distributed_object,https://en.wikipedia.org/wiki/Wireless_network,None,RefD,computer science,en
Information security,Parallel_(geometry) computing,https://en.wikipedia.org/wiki/Information_security,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,None,RefD,computer science,en
Robotics,Mobile application development,https://en.wikipedia.org/wiki/Robotics,https://en.wikipedia.org/wiki/Mobile_app_development,None,RefD,computer science,en
Knowledge management,Wireless network,https://en.wikipedia.org/wiki/Knowledge_management,https://en.wikipedia.org/wiki/Wireless_network,None,RefD,computer science,en
Parallel computing,Information management,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Information_management,None,RefD,computer science,en
Test automation,Cryptography,https://en.wikipedia.org/wiki/Test_automation,https://en.wikipedia.org/wiki/Cryptography,None,RefD,computer science,en
Information security,Mobile application development,https://en.wikipedia.org/wiki/Information_security,https://en.wikipedia.org/wiki/Mobile_app_development,None,RefD,computer science,en
Information management,Software metric,https://en.wikipedia.org/wiki/Information_management,https://en.wikipedia.org/wiki/Software_metric,None,RefD,computer science,en
Computer graphics,System programming,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Systems_programming,None,RefD,computer science,en
Programming language,Software development,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Software_development,None,RefD,computer science,en
Data-intensive computing,Theory of computation,https://en.wikipedia.org/wiki/Data-intensive_computing,https://en.wikipedia.org/wiki/Theory_of_computation,None,RefD,computer science,en
Abstract algebra,Algebraic number theory,https://en.wikipedia.org/wiki/Abstract_algebra,https://en.wikipedia.org/wiki/Algebraic_number_theory,A->B,RefD,mathematics,en
Ordinary differential equation,Analytical mechanics,https://en.wikipedia.org/wiki/Ordinary_differential_equation,https://en.wikipedia.org/wiki/Analytical_mechanics,A->B,RefD,mathematics,en
Fourier series,Mathematical model,https://en.wikipedia.org/wiki/Fourier_series,https://en.wikipedia.org/wiki/Mathematical_model,A->B,RefD,mathematics,en
Multivariable calculus,Linear programming,https://en.wikipedia.org/wiki/Multivariable_calculus,https://en.wikipedia.org/wiki/Linear_programming,A->B,RefD,mathematics,en
Matrix (mathematics),Numerical analysis,https://en.wikipedia.org/wiki/Matrix_(mathematics),https://en.wikipedia.org/wiki/Numerical_analysis,A->B,RefD,mathematics,en
Calculus,Vector calculus,https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Vector_calculus,A->B,RefD,mathematics,en
Probability theory,Mathematical statistics,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Mathematical_statistics,A->B,RefD,mathematics,en
Ordinary differential equation,Fourier series,https://en.wikipedia.org/wiki/Ordinary_differential_equation,https://en.wikipedia.org/wiki/Fourier_series,A->B,RefD,mathematics,en
Partial differential equation,Analytical mechanics,https://en.wikipedia.org/wiki/Partial_differential_equation,https://en.wikipedia.org/wiki/Analytical_mechanics,A->B,RefD,mathematics,en
Algebra,Analytic geometry,https://en.wikipedia.org/wiki/Algebra,https://en.wikipedia.org/wiki/Analytic_geometry,A->B,RefD,mathematics,en
Topological space,Differentiable manifold,https://en.wikipedia.org/wiki/Topological_space,https://en.wikipedia.org/wiki/Differentiable_manifold,A->B,RefD,mathematics,en
Fourier series,Fourier analysis,https://en.wikipedia.org/wiki/Fourier_series,https://en.wikipedia.org/wiki/Fourier_analysis,A->B,RefD,mathematics,en
Complex analysis,Finite element method,https://en.wikipedia.org/wiki/Complex_analysis,https://en.wikipedia.org/wiki/Finite_element_method,A->B,RefD,mathematics,en
Mathematical analysis,Real analysis,https://en.wikipedia.org/wiki/Mathematical_analysis,https://en.wikipedia.org/wiki/Real_analysis,A->B,RefD,mathematics,en
Partial differential equation,Wavelet,https://en.wikipedia.org/wiki/Partial_differential_equation,https://en.wikipedia.org/wiki/Wavelet,A->B,RefD,mathematics,en
Fourier series,Ordinary differential equation,https://en.wikipedia.org/wiki/Fourier_series,https://en.wikipedia.org/wiki/Ordinary_differential_equation,A->B,RefD,mathematics,en
Calculus,Ordinary differential equation,https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Ordinary_differential_equation,A->B,RefD,mathematics,en
Discrete mathematics,Mathematical analysis,https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Mathematical_analysis,A->B,RefD,mathematics,en
Vector calculus,Ordinary differential equation,https://en.wikipedia.org/wiki/Vector_calculus,https://en.wikipedia.org/wiki/Ordinary_differential_equation,A->B,RefD,mathematics,en
Topology,Topological space,https://en.wikipedia.org/wiki/Topology,https://en.wikipedia.org/wiki/Topological_space,A->B,RefD,mathematics,en
Real analysis,Wavelet,https://en.wikipedia.org/wiki/Real_analysis,https://en.wikipedia.org/wiki/Wavelet,A->B,RefD,mathematics,en
Functional analysis,Von Neumann algebra,https://en.wikipedia.org/wiki/Functional_analysis,https://en.wikipedia.org/wiki/Von_Neumann_algebra,A->B,RefD,mathematics,en
Matrix (mathematics),Linear programming,https://en.wikipedia.org/wiki/Matrix_(mathematics),https://en.wikipedia.org/wiki/Linear_programming,A->B,RefD,mathematics,en
Vector calculus,Linear programming,https://en.wikipedia.org/wiki/Vector_calculus,https://en.wikipedia.org/wiki/Linear_programming,A->B,RefD,mathematics,en
Calculus,Differential equation,https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Differential_equation,A->B,RefD,mathematics,en
Matrix (mathematics),Numerical linear algebra,https://en.wikipedia.org/wiki/Matrix_(mathematics),https://en.wikipedia.org/wiki/Numerical_linear_algebra,A->B,RefD,mathematics,en
Calculus,Partial differential equation,https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Partial_differential_equation,A->B,RefD,mathematics,en
Abstract algebra,Commutative algebra,https://en.wikipedia.org/wiki/Abstract_algebra,https://en.wikipedia.org/wiki/Commutative_algebra,A->B,RefD,mathematics,en
Numerical analysis,Approximation theory,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Approximation_theory,A->B,RefD,mathematics,en
Partial differential equation,Fourier analysis,https://en.wikipedia.org/wiki/Partial_differential_equation,https://en.wikipedia.org/wiki/Fourier_analysis,A->B,RefD,mathematics,en
Real analysis,Complex analysis,https://en.wikipedia.org/wiki/Real_analysis,https://en.wikipedia.org/wiki/Complex_analysis,A->B,RefD,mathematics,en
Mathematical logic,Computability theory,https://en.wikipedia.org/wiki/Mathematical_logic,https://en.wikipedia.org/wiki/Computability_theory,A->B,RefD,mathematics,en
Differentiable manifold,Lie theory,https://en.wikipedia.org/wiki/Differentiable_manifold,https://en.wikipedia.org/wiki/Lie_theory,A->B,RefD,mathematics,en
Numerical analysis,Numerical linear algebra,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Numerical_linear_algebra,A->B,RefD,mathematics,en
Partial differential equation,Orthogonal polynomials,https://en.wikipedia.org/wiki/Partial_differential_equation,https://en.wikipedia.org/wiki/Orthogonal_polynomials,A->B,RefD,mathematics,en
Ordinary differential equation,Orthogonal polynomials,https://en.wikipedia.org/wiki/Ordinary_differential_equation,https://en.wikipedia.org/wiki/Orthogonal_polynomials,A->B,RefD,mathematics,en
Vector calculus,Numerical analysis,https://en.wikipedia.org/wiki/Vector_calculus,https://en.wikipedia.org/wiki/Numerical_analysis,A->B,RefD,mathematics,en
Trigonometry,Statistics,https://en.wikipedia.org/wiki/Trigonometry,https://en.wikipedia.org/wiki/Statistics,A->B,RefD,mathematics,en
Analytic geometry,Matrix (mathematics),https://en.wikipedia.org/wiki/Analytic_geometry,https://en.wikipedia.org/wiki/Matrix_(mathematics),A->B,RefD,mathematics,en
Linear algebra,Numerical linear algebra,https://en.wikipedia.org/wiki/Linear_algebra,https://en.wikipedia.org/wiki/Numerical_linear_algebra,A->B,RefD,mathematics,en
Partial differential equation,Fourier series,https://en.wikipedia.org/wiki/Partial_differential_equation,https://en.wikipedia.org/wiki/Fourier_series,A->B,RefD,mathematics,en
Vector calculus,Complex analysis,https://en.wikipedia.org/wiki/Vector_calculus,https://en.wikipedia.org/wiki/Complex_analysis,A->B,RefD,mathematics,en
Mathematical analysis,Complex analysis,https://en.wikipedia.org/wiki/Mathematical_analysis,https://en.wikipedia.org/wiki/Complex_analysis,A->B,RefD,mathematics,en
Algebra,Trigonometry,https://en.wikipedia.org/wiki/Algebra,https://en.wikipedia.org/wiki/Trigonometry,A->B,RefD,mathematics,en
Topology,Metric (mathematics),https://en.wikipedia.org/wiki/Topology,https://en.wikipedia.org/wiki/Metric_(mathematics),A->B,RefD,mathematics,en
Differentiable manifold,Differential topology,https://en.wikipedia.org/wiki/Differentiable_manifold,https://en.wikipedia.org/wiki/Differential_topology,A->B,RefD,mathematics,en
Trigonometry,Analytic geometry,https://en.wikipedia.org/wiki/Trigonometry,https://en.wikipedia.org/wiki/Analytic_geometry,A->B,RefD,mathematics,en
Complex analysis,Number theory,https://en.wikipedia.org/wiki/Complex_analysis,https://en.wikipedia.org/wiki/Number_theory,A->B,RefD,mathematics,en
Calculus,Matrix (mathematics),https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Matrix_(mathematics),A->B,RefD,mathematics,en
Calculus,Multivariable calculus,https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Multivariable_calculus,A->B,RefD,mathematics,en
Functional analysis,C*-algebra,https://en.wikipedia.org/wiki/Functional_analysis,https://en.wikipedia.org/wiki/C*-algebra,A->B,RefD,mathematics,en
Mathematical analysis,Probability theory,https://en.wikipedia.org/wiki/Mathematical_analysis,https://en.wikipedia.org/wiki/Probability_theory,A->B,RefD,mathematics,en
Differentiable manifold,Differential geometry,https://en.wikipedia.org/wiki/Differentiable_manifold,https://en.wikipedia.org/wiki/Differential_geometry,A->B,RefD,mathematics,en
Fourier series,Wavelet,https://en.wikipedia.org/wiki/Fourier_series,https://en.wikipedia.org/wiki/Wavelet,A->B,RefD,mathematics,en
Vector calculus,Fourier series,https://en.wikipedia.org/wiki/Vector_calculus,https://en.wikipedia.org/wiki/Fourier_series,A->B,RefD,mathematics,en
Calculus,Discrete mathematics,https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Discrete_mathematics,A->B,RefD,mathematics,en
Abstract algebra,Mathematical logic,https://en.wikipedia.org/wiki/Abstract_algebra,https://en.wikipedia.org/wiki/Mathematical_logic,A->B,RefD,mathematics,en
Complex analysis,Analytic number theory,https://en.wikipedia.org/wiki/Complex_analysis,https://en.wikipedia.org/wiki/Analytic_number_theory,A->B,RefD,mathematics,en
Calculus,Mathematical statistics,https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Mathematical_statistics,A->B,RefD,mathematics,en
Calculus,Probability theory,https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Probability_theory,A->B,RefD,mathematics,en
Probability theory,Stochastic process,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Stochastic_process,A->B,RefD,mathematics,en
Analytic geometry,Calculus,https://en.wikipedia.org/wiki/Analytic_geometry,https://en.wikipedia.org/wiki/Calculus,A->B,RefD,mathematics,en
Multivariable calculus,Differential topology,https://en.wikipedia.org/wiki/Multivariable_calculus,https://en.wikipedia.org/wiki/Differential_topology,A->B,RefD,mathematics,en
Group theory,Von Neumann algebra,https://en.wikipedia.org/wiki/Group_theory,https://en.wikipedia.org/wiki/Von_Neumann_algebra,A->B,RefD,mathematics,en
Calculus,Numerical analysis,https://en.wikipedia.org/wiki/Calculus,https://en.wikipedia.org/wiki/Numerical_analysis,A->B,RefD,mathematics,en
Linear algebra,Von Neumann algebra,https://en.wikipedia.org/wiki/Linear_algebra,https://en.wikipedia.org/wiki/Von_Neumann_algebra,A->B,RefD,mathematics,en
Field (mathematics),Algebraic geometry,https://en.wikipedia.org/wiki/Field_(mathematics),https://en.wikipedia.org/wiki/Algebraic_geometry,A->B,RefD,mathematics,en
Algebra,Lie theory,https://en.wikipedia.org/wiki/Algebra,https://en.wikipedia.org/wiki/Lie_theory,A->B,RefD,mathematics,en
Linear algebra,Multiscale modeling,https://en.wikipedia.org/wiki/Linear_algebra,https://en.wikipedia.org/wiki/Multiscale_modeling,A->B,RefD,mathematics,en
Linear algebra,Commutative algebra,https://en.wikipedia.org/wiki/Linear_algebra,https://en.wikipedia.org/wiki/Commutative_algebra,A->B,RefD,mathematics,en
Partial differential equation,Ergodic theory,https://en.wikipedia.org/wiki/Partial_differential_equation,https://en.wikipedia.org/wiki/Ergodic_theory,A->B,RefD,mathematics,en
Matrix (mathematics),Finite element method,https://en.wikipedia.org/wiki/Matrix_(mathematics),https://en.wikipedia.org/wiki/Finite_element_method,A->B,RefD,mathematics,en
Functional analysis,Finite element method,https://en.wikipedia.org/wiki/Functional_analysis,https://en.wikipedia.org/wiki/Finite_element_method,A->B,RefD,mathematics,en
Vector calculus,Ergodic theory,https://en.wikipedia.org/wiki/Vector_calculus,https://en.wikipedia.org/wiki/Ergodic_theory,A->B,RefD,mathematics,en
Multivariable calculus,Complex analysis,https://en.wikipedia.org/wiki/Multivariable_calculus,https://en.wikipedia.org/wiki/Complex_analysis,A->B,RefD,mathematics,en
Mathematical analysis,Vector calculus,https://en.wikipedia.org/wiki/Mathematical_analysis,https://en.wikipedia.org/wiki/Vector_calculus,None,RefD,mathematics,en
Numerical analysis,Ordinary differential equation,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Ordinary_differential_equation,None,RefD,mathematics,en
Computability theory,K-theory,https://en.wikipedia.org/wiki/Computability_theory,https://en.wikipedia.org/wiki/K-theory,None,RefD,mathematics,en
Wavelet,Complex analysis,https://en.wikipedia.org/wiki/Wavelet,https://en.wikipedia.org/wiki/Complex_analysis,None,RefD,mathematics,en
Mathematical model,Mathematical logic,https://en.wikipedia.org/wiki/Mathematical_model,https://en.wikipedia.org/wiki/Mathematical_logic,None,RefD,mathematics,en
Partial differential equation,General relativity,https://en.wikipedia.org/wiki/Partial_differential_equation,https://en.wikipedia.org/wiki/General_relativity,None,RefD,mathematics,en
Topological space,Calculus,https://en.wikipedia.org/wiki/Topological_space,https://en.wikipedia.org/wiki/Calculus,None,RefD,mathematics,en
Abstract algebra,Lie theory,https://en.wikipedia.org/wiki/Abstract_algebra,https://en.wikipedia.org/wiki/Lie_theory,None,RefD,mathematics,en
General relativity,Differential topology,https://en.wikipedia.org/wiki/General_relativity,https://en.wikipedia.org/wiki/Differential_topology,None,RefD,mathematics,en
Linear programming,Trigonometry,https://en.wikipedia.org/wiki/Linear_programming,https://en.wikipedia.org/wiki/Trigonometry,None,RefD,mathematics,en
Coding theory,Mathematical optimization,https://en.wikipedia.org/wiki/Coding_theory,https://en.wikipedia.org/wiki/Mathematical_optimization,None,RefD,mathematics,en
Ergodic theory,Mathematical model,https://en.wikipedia.org/wiki/Ergodic_theory,https://en.wikipedia.org/wiki/Mathematical_model,None,RefD,mathematics,en
Multivariable calculus,Set theory,https://en.wikipedia.org/wiki/Multivariable_calculus,https://en.wikipedia.org/wiki/Set_theory,None,RefD,mathematics,en
Numerical linear algebra,Commutative algebra,https://en.wikipedia.org/wiki/Numerical_linear_algebra,https://en.wikipedia.org/wiki/Commutative_algebra,None,RefD,mathematics,en
Primality test,Mathematical model,https://en.wikipedia.org/wiki/Primality_test,https://en.wikipedia.org/wiki/Mathematical_model,None,RefD,mathematics,en
Mathematical optimization,Fourier series,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Fourier_series,None,RefD,mathematics,en
K-theory,Calculus,https://en.wikipedia.org/wiki/K-theory,https://en.wikipedia.org/wiki/Calculus,None,RefD,mathematics,en
Orthogonal polynomials,Primality test,https://en.wikipedia.org/wiki/Orthogonal_polynomials,https://en.wikipedia.org/wiki/Primality_test,None,RefD,mathematics,en
Statistics,Commutative algebra,https://en.wikipedia.org/wiki/Statistics,https://en.wikipedia.org/wiki/Commutative_algebra,None,RefD,mathematics,en
Mathematical logic,Differentiable manifold,https://en.wikipedia.org/wiki/Mathematical_logic,https://en.wikipedia.org/wiki/Differentiable_manifold,None,RefD,mathematics,en
Lie theory,Discrete mathematics,https://en.wikipedia.org/wiki/Lie_theory,https://en.wikipedia.org/wiki/Discrete_mathematics,None,RefD,mathematics,en
Orthogonal polynomials,Number theory,https://en.wikipedia.org/wiki/Orthogonal_polynomials,https://en.wikipedia.org/wiki/Number_theory,None,RefD,mathematics,en
Approximation theory,Functional analysis,https://en.wikipedia.org/wiki/Approximation_theory,https://en.wikipedia.org/wiki/Functional_analysis,None,RefD,mathematics,en
Discrete mathematics,Statistics,https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Statistics,None,RefD,mathematics,en
Wavelet,Topology,https://en.wikipedia.org/wiki/Wavelet,https://en.wikipedia.org/wiki/Topology,None,RefD,mathematics,en
Vector calculus,Algebraic topology,https://en.wikipedia.org/wiki/Vector_calculus,https://en.wikipedia.org/wiki/Algebraic_topology,None,RefD,mathematics,en
Analytical mechanics,Algebraic geometry,https://en.wikipedia.org/wiki/Analytical_mechanics,https://en.wikipedia.org/wiki/Algebraic_geometry,None,RefD,mathematics,en
Combinatorics,Statistics,https://en.wikipedia.org/wiki/Combinatorics,https://en.wikipedia.org/wiki/Statistics,None,RefD,mathematics,en
Computability theory,Set theory,https://en.wikipedia.org/wiki/Computability_theory,https://en.wikipedia.org/wiki/Set_theory,None,RefD,mathematics,en
Abstract algebra,Trigonometry,https://en.wikipedia.org/wiki/Abstract_algebra,https://en.wikipedia.org/wiki/Trigonometry,None,RefD,mathematics,en
Differential equation,Stochastic process,https://en.wikipedia.org/wiki/Differential_equation,https://en.wikipedia.org/wiki/Stochastic_process,None,RefD,mathematics,en
Algebra,Vector calculus,https://en.wikipedia.org/wiki/Algebra,https://en.wikipedia.org/wiki/Vector_calculus,None,RefD,mathematics,en
Fourier series,Analytical mechanics,https://en.wikipedia.org/wiki/Fourier_series,https://en.wikipedia.org/wiki/Analytical_mechanics,None,RefD,mathematics,en
Differential geometry,Mathematical optimization,https://en.wikipedia.org/wiki/Differential_geometry,https://en.wikipedia.org/wiki/Mathematical_optimization,None,RefD,mathematics,en
Abstract algebra,Differential equation,https://en.wikipedia.org/wiki/Abstract_algebra,https://en.wikipedia.org/wiki/Differential_equation,None,RefD,mathematics,en
