A,B,linkA,linkB,prerequisites,source,domin,language
Computer programming,Systems programming,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Systems_programming,A->B,University course,,en
Conditional probability,Dynamic Bayesian network,https://en.wikipedia.org/wiki/Conditional_probability,https://en.wikipedia.org/wiki/Dynamic_Bayesian_network,A->B,University course,,en
Statistical inference,Mathematics,https://en.wikipedia.org/wiki/Statistical_inference,https://en.wikipedia.org/wiki/Mathematics,None,University course,,en
Computer science,Mathematical model,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Mathematical_model,None,University course,,en
Computer file,OSI model,https://en.wikipedia.org/wiki/Computer_file,https://en.wikipedia.org/wiki/OSI_model,None,University course,,en
String (computer science),Software testing,https://en.wikipedia.org/wiki/String_(computer_science),https://en.wikipedia.org/wiki/Software_testing,None,University course,,en
Modular arithmetic,Cryptography,https://en.wikipedia.org/wiki/Modular_arithmetic,https://en.wikipedia.org/wiki/Cryptography,A->B,University course,,en
Graphics processing unit,Integrated circuit,https://en.wikipedia.org/wiki/Graphics_processing_unit,https://en.wikipedia.org/wiki/Integrated_circuit,None,University course,,en
Theory of computation,Computational complexity theory,https://en.wikipedia.org/wiki/Theory_of_computation,https://en.wikipedia.org/wiki/Computational_complexity_theory,A->B,University course,,en
Security,Computer,https://en.wikipedia.org/wiki/Security,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Numerical analysis,Iterative method,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Iterative_method,A->B,University course,,en
C (programming language),High-level programming language,https://en.wikipedia.org/wiki/C_(programming_language),https://en.wikipedia.org/wiki/High-level_programming_language,None,University course,,en
Programming language,Java (programming language),https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Java_(programming_language),A->B,University course,,en
Graph (abstract data type),Computational complexity theory,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),https://en.wikipedia.org/wiki/Computational_complexity_theory,None,University course,,en
Cryptography,Privacy,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Privacy,None,University course,,en
String (computer science),Haskell (programming language),https://en.wikipedia.org/wiki/String_(computer_science),https://en.wikipedia.org/wiki/Haskell_(programming_language),None,University course,,en
Exception handling,Control flow,https://en.wikipedia.org/wiki/Exception_handling,https://en.wikipedia.org/wiki/Control_flow,None,University course,,en
Unix,Operating system,https://en.wikipedia.org/wiki/Unix,https://en.wikipedia.org/wiki/Operating_system,None,University course,,en
Higher-order function,Object-oriented programming,https://en.wikipedia.org/wiki/Higher-order_function,https://en.wikipedia.org/wiki/Object-oriented_programming,None,University course,,en
Algorithm,Number theory,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Number_theory,None,University course,,en
Formal language,Algorithm,https://en.wikipedia.org/wiki/Formal_language,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Data structure,Database,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Database,A->B,University course,,en
Mathematics,Graph (abstract data type),https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),None,University course,,en
Analysis of algorithms,Computational geometry,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Computational_geometry,A->B,University course,,en
Query language,Relational database,https://en.wikipedia.org/wiki/Query_language,https://en.wikipedia.org/wiki/Relational_database,None,University course,,en
Memory hierarchy,Computer programming,https://en.wikipedia.org/wiki/Memory_hierarchy,https://en.wikipedia.org/wiki/Computer_programming,None,University course,,en
Computer science,Modular arithmetic,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Modular_arithmetic,None,University course,,en
Unix,Web server,https://en.wikipedia.org/wiki/Unix,https://en.wikipedia.org/wiki/Web_server,None,University course,,en
Object-oriented programming,HTML,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/HTML,None,University course,,en
Compiler,Embedded system,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Embedded_system,None,University course,,en
Formal language,Combinatorics,https://en.wikipedia.org/wiki/Formal_language,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Computational complexity theory,Complexity,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Complexity,None,University course,,en
Data,Computer graphics,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/Computer_graphics,A->B,University course,,en
Computer network,Malware,https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Malware,A->B,University course,,en
Lexical analysis,Compiler,https://en.wikipedia.org/wiki/Lexical_analysis,https://en.wikipedia.org/wiki/Compiler,None,University course,,en
Relational model,Database,https://en.wikipedia.org/wiki/Relational_model,https://en.wikipedia.org/wiki/Database,None,University course,,en
Java (programming language),Abstraction (computer science),https://en.wikipedia.org/wiki/Java_(programming_language),https://en.wikipedia.org/wiki/Abstraction_(computer_science),None,University course,,en
Computer programming,Software testing,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Software_testing,A->B,University course,,en
Computer programming,Parallel_(geometry) computing,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,A->B,University course,,en
Graph theory,Logic,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Logic,None,University course,,en
Computational geometry,Computer vision,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Computer_vision,None,University course,,en
Vulnerability (computing),Firewall (computing),https://en.wikipedia.org/wiki/Vulnerability_(computing),https://en.wikipedia.org/wiki/Firewall_(computing),A->B,University course,,en
Artificial intelligence,Computational science,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Computational_science,None,University course,,en
Programming language,Recursion (computer science),https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,University course,,en
Analysis of algorithms,Robotics,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Robotics,A->B,University course,,en
Automata theory,Turing machine,https://en.wikipedia.org/wiki/Automata_theory,https://en.wikipedia.org/wiki/Turing_machine,A->B,University course,,en
Mathematical optimization,Algorithm,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Object-oriented programming,Data,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Data,None,University course,,en
Computer programming,Automata theory,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Automata_theory,None,University course,,en
Python (programming language),Modular programming,https://en.wikipedia.org/wiki/Python_(programming_language),https://en.wikipedia.org/wiki/Modular_programming,None,University course,,en
Graph theory,Robotics,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Robotics,None,University course,,en
Variable (computer science),Imperative programming,https://en.wikipedia.org/wiki/Variable_(computer_science),https://en.wikipedia.org/wiki/Imperative_programming,A->B,University course,,en
Mathematical optimization,Economics,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Economics,A->B,University course,,en
Mathematics,Mathematical model,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Mathematical_model,A->B,University course,,en
Graph theory,Syntax,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Syntax,None,University course,,en
Python (programming language),API,https://en.wikipedia.org/wiki/Python_(programming_language),https://en.wikipedia.org/wiki/API,None,University course,,en
Lock (computer science),Thread (computing),https://en.wikipedia.org/wiki/Lock_(computer_science),https://en.wikipedia.org/wiki/Thread_(computing),None,University course,,en
Programming language,Combinatorics,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Mathematics,Probability theory,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Probability_theory,A->B,University course,,en
SQL,Query optimization,https://en.wikipedia.org/wiki/SQL,https://en.wikipedia.org/wiki/Query_optimization,A->B,University course,,en
Stack (abstract data type),Assembly language,https://en.wikipedia.org/wiki/Stack_(abstract_data_type),https://en.wikipedia.org/wiki/Assembly_language,None,University course,,en
Parallel_(geometry) computing,Integer,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Integer,None,University course,,en
Operating system,Compiler,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Compiler,None,University course,,en
Computational geometry,Artificial intelligence,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Artificial_intelligence,None,University course,,en
Programming language,Control flow,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Control_flow,A->B,University course,,en
Modular arithmetic,NP-completeness,https://en.wikipedia.org/wiki/Modular_arithmetic,https://en.wikipedia.org/wiki/NP-completeness,None,University course,,en
ML (programming language),Pattern matching,https://en.wikipedia.org/wiki/ML_(programming_language),https://en.wikipedia.org/wiki/Pattern_matching,None,University course,,en
Algorithm,Decision theory,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Decision_theory,A->B,University course,,en
Programming language,Programmer,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Programmer,A->B,University course,,en
Computer programming,Computing,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Computing,None,University course,,en
Compiler,Parsing,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Parsing,None,University course,,en
Mathematics,Multiplication,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Multiplication,A->B,University course,,en
Parallel_(geometry) computing,Computer programming,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Computer_programming,None,University course,,en
Speech recognition,Machine learning,https://en.wikipedia.org/wiki/Speech_recognition,https://en.wikipedia.org/wiki/Machine_learning,None,University course,,en
Computational complexity theory,Concurrency control,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Concurrency_control,None,University course,,en
Automata theory,Computability,https://en.wikipedia.org/wiki/Automata_theory,https://en.wikipedia.org/wiki/Computability,None,University course,,en
Combinatorial optimization,Graph theory,https://en.wikipedia.org/wiki/Combinatorial_optimization,https://en.wikipedia.org/wiki/Graph_theory,None,University course,,en
Computer science,Pushdown automaton,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Pushdown_automaton,A->B,University course,,en
Expected value,Machine learning,https://en.wikipedia.org/wiki/Expected_value,https://en.wikipedia.org/wiki/Machine_learning,A->B,University course,,en
Computer architecture,Unix,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/Unix,None,University course,,en
Software engineering,Finite-state machine,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Finite-state_machine,None,University course,,en
Inter-process communication,Message Passing Interface,https://en.wikipedia.org/wiki/Inter-process_communication,https://en.wikipedia.org/wiki/Message_Passing_Interface,A->B,University course,,en
Integer,Mathematics,https://en.wikipedia.org/wiki/Integer,https://en.wikipedia.org/wiki/Mathematics,None,University course,,en
Template (C++),Java (programming language),https://en.wikipedia.org/wiki/Template_(C%2B%2B),https://en.wikipedia.org/wiki/Java_(programming_language),None,University course,,en
Java (programming language),Automatic programming,https://en.wikipedia.org/wiki/Java_(programming_language),https://en.wikipedia.org/wiki/Automatic_programming,None,University course,,en
Multi-core processor,Graphics processing unit,https://en.wikipedia.org/wiki/Multi-core_processor,https://en.wikipedia.org/wiki/Graphics_processing_unit,None,University course,,en
Computational geometry,Robotics,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Robotics,None,University course,,en
Abstract data type,Polymorphism (computer science),https://en.wikipedia.org/wiki/Abstract_data_type,https://en.wikipedia.org/wiki/Polymorphism_(computer_science),A->B,University course,,en
Operating system,Template (C++),https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Template_(C%2B%2B),None,University course,,en
Propositional calculus,First-order logic,https://en.wikipedia.org/wiki/Propositional_calculus,https://en.wikipedia.org/wiki/First-order_logic,None,University course,,en
Mathematical optimization,Approximation algorithm,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Approximation_algorithm,A->B,University course,,en
Integer,Polynomial,https://en.wikipedia.org/wiki/Integer,https://en.wikipedia.org/wiki/Polynomial,A->B,University course,,en
Model checking,Algorithm,https://en.wikipedia.org/wiki/Model_checking,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Statistical inference,Inference,https://en.wikipedia.org/wiki/Statistical_inference,https://en.wikipedia.org/wiki/Inference,None,University course,,en
Digital electronics,Computer,https://en.wikipedia.org/wiki/Digital_electronics,https://en.wikipedia.org/wiki/Computer,A->B,University course,,en
Virtual circuit,Integer,https://en.wikipedia.org/wiki/Virtual_circuit,https://en.wikipedia.org/wiki/Integer,None,University course,,en
Computer,HTML,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/HTML,A->B,University course,,en
Operating system,Communication protocol,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Communication_protocol,None,University course,,en
Data type,Relational model,https://en.wikipedia.org/wiki/Data_type,https://en.wikipedia.org/wiki/Relational_model,A->B,University course,,en
Generic programming,Logic programming,https://en.wikipedia.org/wiki/Generic_programming,https://en.wikipedia.org/wiki/Logic_programming,None,University course,,en
Modular programming,Data structure,https://en.wikipedia.org/wiki/Modular_programming,https://en.wikipedia.org/wiki/Data_structure,None,University course,,en
Profiling (computer programming),Software engineering,https://en.wikipedia.org/wiki/Profiling_(computer_programming),https://en.wikipedia.org/wiki/Software_engineering,None,University course,,en
Halting problem,Functional programming,https://en.wikipedia.org/wiki/Halting_problem,https://en.wikipedia.org/wiki/Functional_programming,None,University course,,en
Differential equation,Finite difference,https://en.wikipedia.org/wiki/Differential_equation,https://en.wikipedia.org/wiki/Finite_difference,None,University course,,en
Number theory,Algorithm,https://en.wikipedia.org/wiki/Number_theory,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Graphical user interface,C (programming language),https://en.wikipedia.org/wiki/Graphical_user_interface,https://en.wikipedia.org/wiki/C_(programming_language),None,University course,,en
Modular programming,C (programming language),https://en.wikipedia.org/wiki/Modular_programming,https://en.wikipedia.org/wiki/C_(programming_language),None,University course,,en
Parallel_(geometry) computing,Parallel_(geometry) algorithm,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Parallel_(geometry)_algorithm,A->B,University course,,en
Computer,Personal computer,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Personal_computer,A->B,University course,,en
Finite set,Graph (abstract data type),https://en.wikipedia.org/wiki/Finite_set,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),None,University course,,en
Number theory,Database,https://en.wikipedia.org/wiki/Number_theory,https://en.wikipedia.org/wiki/Database,None,University course,,en
Java (programming language),Template (C++),https://en.wikipedia.org/wiki/Java_(programming_language),https://en.wikipedia.org/wiki/Template_(C%2B%2B),None,University course,,en
Geometry,Computer graphics,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Computer_graphics,A->B,University course,,en
Data structure,Hash table,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Hash_table,A->B,University course,,en
Parallel_(geometry) computing,Deadlock,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Deadlock,None,University course,,en
Software development,Software testing,https://en.wikipedia.org/wiki/Software_development,https://en.wikipedia.org/wiki/Software_testing,A->B,University course,,en
World Wide Web,Internet,https://en.wikipedia.org/wiki/World_Wide_Web,https://en.wikipedia.org/wiki/Internet,None,University course,,en
Algebra,Discrete mathematics,https://en.wikipedia.org/wiki/Algebra,https://en.wikipedia.org/wiki/Discrete_mathematics,A->B,University course,,en
Java (programming language),Python (programming language),https://en.wikipedia.org/wiki/Java_(programming_language),https://en.wikipedia.org/wiki/Python_(programming_language),None,University course,,en
Computer security,Computer,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Computational complexity theory,Parsing,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Parsing,None,University course,,en
Numerical analysis,Ordinary differential equation,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Ordinary_differential_equation,A->B,University course,,en
Computer science,Computer vision,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computer_vision,A->B,University course,,en
Object-oriented programming,Programming paradigm,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Programming_paradigm,None,University course,,en
Conjugate gradient method,Mathematical optimization,https://en.wikipedia.org/wiki/Conjugate_gradient_method,https://en.wikipedia.org/wiki/Mathematical_optimization,None,University course,,en
Graph theory,Statistics,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Statistics,None,University course,,en
Functional programming,Lisp (programming language),https://en.wikipedia.org/wiki/Functional_programming,https://en.wikipedia.org/wiki/Lisp_(programming_language),A->B,University course,,en
Ordinary differential equation,Finite difference,https://en.wikipedia.org/wiki/Ordinary_differential_equation,https://en.wikipedia.org/wiki/Finite_difference,None,University course,,en
Number theory,Numerical analysis,https://en.wikipedia.org/wiki/Number_theory,https://en.wikipedia.org/wiki/Numerical_analysis,None,University course,,en
Integer,Abstract data type,https://en.wikipedia.org/wiki/Integer,https://en.wikipedia.org/wiki/Abstract_data_type,A->B,University course,,en
Pushdown automaton,Turing machine,https://en.wikipedia.org/wiki/Pushdown_automaton,https://en.wikipedia.org/wiki/Turing_machine,None,University course,,en
Statistical hypothesis testing,Bayesian probability,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing,https://en.wikipedia.org/wiki/Bayesian_probability,None,University course,,en
Computer science,Computer architecture,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computer_architecture,A->B,University course,,en
Imperative programming,Virtual circuit,https://en.wikipedia.org/wiki/Imperative_programming,https://en.wikipedia.org/wiki/Virtual_circuit,None,University course,,en
Finite set,Formal language,https://en.wikipedia.org/wiki/Finite_set,https://en.wikipedia.org/wiki/Formal_language,None,University course,,en
Computer multitasking,Thread (computing),https://en.wikipedia.org/wiki/Computer_multitasking,https://en.wikipedia.org/wiki/Thread_(computing),None,University course,,en
Mathematical optimization,Game theory,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Game_theory,A->B,University course,,en
Imperative programming,Parallel_(geometry) computing,https://en.wikipedia.org/wiki/Imperative_programming,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,None,University course,,en
Personal computer,Operating system,https://en.wikipedia.org/wiki/Personal_computer,https://en.wikipedia.org/wiki/Operating_system,None,University course,,en
Graphical model,Computer vision,https://en.wikipedia.org/wiki/Graphical_model,https://en.wikipedia.org/wiki/Computer_vision,None,University course,,en
Cryptography,Computational complexity theory,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Computational_complexity_theory,None,University course,,en
Automata theory,Pushdown automaton,https://en.wikipedia.org/wiki/Automata_theory,https://en.wikipedia.org/wiki/Pushdown_automaton,A->B,University course,,en
NP-completeness,NP-hardness,https://en.wikipedia.org/wiki/NP-completeness,https://en.wikipedia.org/wiki/NP-hardness,None,University course,,en
Interpolation,Numerical analysis,https://en.wikipedia.org/wiki/Interpolation,https://en.wikipedia.org/wiki/Numerical_analysis,None,University course,,en
Array data structure,Hash table,https://en.wikipedia.org/wiki/Array_data_structure,https://en.wikipedia.org/wiki/Hash_table,None,University course,,en
Probability theory,Poisson distribution,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Poisson_distribution,A->B,University course,,en
Thread (computing),String (computer science),https://en.wikipedia.org/wiki/Thread_(computing),https://en.wikipedia.org/wiki/String_(computer_science),None,University course,,en
Database,Query optimization,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Query_optimization,A->B,University course,,en
Time complexity,Algorithm,https://en.wikipedia.org/wiki/Time_complexity,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Assembly language,Central processing unit,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Central_processing_unit,None,University course,,en
Computer science,Transaction processing,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Transaction_processing,A->B,University course,,en
World Wide Web,JavaScript,https://en.wikipedia.org/wiki/World_Wide_Web,https://en.wikipedia.org/wiki/JavaScript,A->B,University course,,en
Algorithm,Computer graphics,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Computer_graphics,A->B,University course,,en
Theory of computation,Computability,https://en.wikipedia.org/wiki/Theory_of_computation,https://en.wikipedia.org/wiki/Computability,None,University course,,en
Discrete mathematics,Mathematical optimization,https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Mathematical_optimization,None,University course,,en
Graph theory,Database,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Database,None,University course,,en
Probability theory,Mathematical optimization,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Mathematical_optimization,None,University course,,en
Fourier analysis,Physics,https://en.wikipedia.org/wiki/Fourier_analysis,https://en.wikipedia.org/wiki/Physics,None,University course,,en
Artificial intelligence,Reason,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Reason,None,University course,,en
Graph theory,Numerical analysis,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Numerical_analysis,None,University course,,en
Entity每relationship model,Database,https://en.wikipedia.org/wiki/Entity%E2%80%93relationship_model,https://en.wikipedia.org/wiki/Database,None,University course,,en
Regular language,Computability,https://en.wikipedia.org/wiki/Regular_language,https://en.wikipedia.org/wiki/Computability,None,University course,,en
Computational geometry,Combinatorics,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Object-oriented programming,Java (programming language),https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Java_(programming_language),A->B,University course,,en
Pattern recognition,Machine learning,https://en.wikipedia.org/wiki/Pattern_recognition,https://en.wikipedia.org/wiki/Machine_learning,None,University course,,en
Operating system,Systems programming,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Systems_programming,A->B,University course,,en
Numerical analysis,Discretization,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Discretization,None,University course,,en
Mathematics,Theoretical computer science,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Theoretical_computer_science,A->B,University course,,en
Graphical user interface,Python (programming language),https://en.wikipedia.org/wiki/Graphical_user_interface,https://en.wikipedia.org/wiki/Python_(programming_language),None,University course,,en
Inheritance (object-oriented programming),Programming language,https://en.wikipedia.org/wiki/Inheritance_(object-oriented_programming),https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Combinatorics,Relational database,https://en.wikipedia.org/wiki/Combinatorics,https://en.wikipedia.org/wiki/Relational_database,None,University course,,en
Graphical user interface,Server (computing),https://en.wikipedia.org/wiki/Graphical_user_interface,https://en.wikipedia.org/wiki/Server_(computing),None,University course,,en
Formal language,Programming language,https://en.wikipedia.org/wiki/Formal_language,https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Formal language,Mathematical proof,https://en.wikipedia.org/wiki/Formal_language,https://en.wikipedia.org/wiki/Mathematical_proof,None,University course,,en
Programming language,Artificial intelligence,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Artificial_intelligence,A->B,University course,,en
Mathematics,Algorithm,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Algorithm,A->B,University course,,en
Computer science,Mathematical analysis,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Mathematical_analysis,None,University course,,en
Programming language,Data mining,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Data_mining,A->B,University course,,en
Template (C++),Data structure,https://en.wikipedia.org/wiki/Template_(C%2B%2B),https://en.wikipedia.org/wiki/Data_structure,None,University course,,en
Database,Computer network,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Computer_network,None,University course,,en
Privacy,Security,https://en.wikipedia.org/wiki/Privacy,https://en.wikipedia.org/wiki/Security,None,University course,,en
Deadlock,Operating system,https://en.wikipedia.org/wiki/Deadlock,https://en.wikipedia.org/wiki/Operating_system,None,University course,,en
NP-completeness,NP (complexity),https://en.wikipedia.org/wiki/NP-completeness,https://en.wikipedia.org/wiki/NP_(complexity),None,University course,,en
Functional programming,Data mining,https://en.wikipedia.org/wiki/Functional_programming,https://en.wikipedia.org/wiki/Data_mining,None,University course,,en
Java (programming language),Graphical user interface,https://en.wikipedia.org/wiki/Java_(programming_language),https://en.wikipedia.org/wiki/Graphical_user_interface,None,University course,,en
Scope (computer science),Computer programming,https://en.wikipedia.org/wiki/Scope_(computer_science),https://en.wikipedia.org/wiki/Computer_programming,None,University course,,en
Computational complexity theory,Parallel_(geometry) computing,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,None,University course,,en
Computational geometry,Computational chemistry,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Computational_chemistry,None,University course,,en
Memory hierarchy,Programming language,https://en.wikipedia.org/wiki/Memory_hierarchy,https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Object-oriented programming,Analysis of algorithms,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Analysis_of_algorithms,None,University course,,en
Computer science,String-searching algorithm,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/String-searching_algorithm,A->B,University course,,en
Inter-process communication,Shared memory,https://en.wikipedia.org/wiki/Inter-process_communication,https://en.wikipedia.org/wiki/Shared_memory,None,University course,,en
Polynomial,Finite element method,https://en.wikipedia.org/wiki/Polynomial,https://en.wikipedia.org/wiki/Finite_element_method,A->B,University course,,en
Computer,Imperative programming,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Imperative_programming,A->B,University course,,en
Random variable,Information theory,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Information_theory,A->B,University course,,en
Vector processor,Multi-core processor,https://en.wikipedia.org/wiki/Vector_processor,https://en.wikipedia.org/wiki/Multi-core_processor,A->B,University course,,en
Python (programming language),Algebra,https://en.wikipedia.org/wiki/Python_(programming_language),https://en.wikipedia.org/wiki/Algebra,None,University course,,en
Graph (abstract data type),Fast Fourier transform,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),https://en.wikipedia.org/wiki/Fast_Fourier_transform,None,University course,,en
Artificial intelligence,Bioinformatics,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Bioinformatics,None,University course,,en
Turing machine,Computer science,https://en.wikipedia.org/wiki/Turing_machine,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Formal language,NP (complexity),https://en.wikipedia.org/wiki/Formal_language,https://en.wikipedia.org/wiki/NP_(complexity),None,University course,,en
Data structure,High-level programming language,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/High-level_programming_language,None,University course,,en
