A,B,linkA,linkB,prerequisites,source,domin,language
machine learning,decision tree,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Decision_tree,A->B,ACL,W-ML,en
maximum likelihood,decision tree,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Decision_tree,None,ACL,W-ML,en
multi-class classification,decision tree,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Decision_tree,None,ACL,W-ML,en
recommender system,decision tree,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Decision_tree,None,ACL,W-ML,en
sentiment analysis,decision tree,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Decision_tree,None,ACL,W-ML,en
Stochastic_gradient_descent,decision tree,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,https://en.wikipedia.org/wiki/Decision_tree,None,ACL,W-ML,en
support vector machine,decision tree,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Decision_tree,None,ACL,W-ML,en
test data,decision tree,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Decision_tree,A->B,ACL,W-ML,en
test data,decision tree,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Decision_tree,None,ACL,W-ML,en
document retrieval,deep learning,https://en.wikipedia.org/wiki/Document_retrieval,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
feature extraction,deep learning,https://en.wikipedia.org/wiki/Feature_extraction,https://en.wikipedia.org/wiki/Deep_learning,A->B,ACL,W-ML,en
gradient descent,deep learning,https://en.wikipedia.org/wiki/Gradient_descent,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
Image_retrieval,deep learning,https://en.wikipedia.org/wiki/Image_retrieval,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
latent dirichlet allocation,deep learning,https://en.wikipedia.org/wiki/Latent_Dirichlet_allocation,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
linear classifier,deep learning,https://en.wikipedia.org/wiki/Linear_classifier,https://en.wikipedia.org/wiki/Deep_learning,A->B,ACL,W-ML,en
linear regression,deep learning,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
logistic regression,deep learning,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
Loss_function,deep learning,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
machine learning,deep learning,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Deep_learning,A->B,ACL,W-ML,en
maximum likelihood,deep learning,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
neural network,deep learning,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Deep_learning,A->B,ACL,W-ML,en
partial derivative,deep learning,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Deep_learning,A->B,ACL,W-ML,en
recommender system,deep learning,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
sentiment analysis,deep learning,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
Stochastic_gradient_descent,deep learning,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
support vector machine,deep learning,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
test data,deep learning,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
test data,deep learning,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Deep_learning,None,ACL,W-ML,en
training data set,deep learning,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Deep_learning,A->B,ACL,W-ML,en
feature vector,design matrix,https://en.wikipedia.org/wiki/Feature_(machine_learning),https://en.wikipedia.org/wiki/Design_matrix,A->B,ACL,W-ML,en
gradient descent,design matrix,https://en.wikipedia.org/wiki/Gradient_descent,https://en.wikipedia.org/wiki/Design_matrix,None,ACL,W-ML,en
linear algebra,design matrix,https://en.wikipedia.org/wiki/Linear_algebra,https://en.wikipedia.org/wiki/Design_matrix,None,ACL,W-ML,en
linear regression,design matrix,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Design_matrix,None,ACL,W-ML,en
logistic regression,design matrix,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Design_matrix,None,ACL,W-ML,en
Loss_function,design matrix,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Design_matrix,None,ACL,W-ML,en
partial derivative,design matrix,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Design_matrix,None,ACL,W-ML,en
training data set,design matrix,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Design_matrix,A->B,ACL,W-ML,en
gradient descent,document retrieval,https://en.wikipedia.org/wiki/Gradient_descent,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
inner product,document retrieval,https://en.wikipedia.org/wiki/Inner_product_space,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
latent dirichlet allocation,document retrieval,https://en.wikipedia.org/wiki/Latent_Dirichlet_allocation,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
linear classifier,document retrieval,https://en.wikipedia.org/wiki/Linear_classifier,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
machine learning,document retrieval,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Document_retrieval,A->B,ACL,W-ML,en
mixture model,document retrieval,https://en.wikipedia.org/wiki/Mixture_model,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
nearest neighbor search,document retrieval,https://en.wikipedia.org/wiki/Nearest_neighbor_search,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
neural network,document retrieval,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
recommender system,document retrieval,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
sentiment analysis,document retrieval,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
supervised learning,document retrieval,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
unsupervised learning,document retrieval,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Document_retrieval,None,ACL,W-ML,en
machine learning,early stopping,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Early_stopping,A->B,ACL,W-ML,en
test data,early stopping,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Early_stopping,None,ACL,W-ML,en
f score,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/F-score,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
false negative,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/False_positives_and_false_negatives,https://en.wikipedia.org/wiki/Error_analysis,A->B,ACL,W-ML,en
false positives,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/False_positives_and_false_negatives,https://en.wikipedia.org/wiki/Error_analysis,A->B,ACL,W-ML,en
feature vector,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Feature_(machine_learning),https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
gaussian density,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Normal_distribution,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
inner product,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Inner_product_space,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
Kernel_function,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Positive-definite_kernel,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
learning curve,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Learning_curve,https://en.wikipedia.org/wiki/Error_analysis,A->B,ACL,W-ML,en
linear classifier,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Linear_classifier,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
linear regression,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
local optima,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Local_optimum,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
logistic regression,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
Loss_function,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
machine learning,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
multi-class classification,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
neural network,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
optimization problem,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
recommender system,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
supervised learning,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
support vector machine,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
test data,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Error_analysis,A->B,ACL,W-ML,en
training data set,Error_analysis_(mathematics),"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Error_analysis,A->B,ACL,W-ML,en
unsupervised learning,Error_analysis_(mathematics),https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Error_analysis,None,ACL,W-ML,en
false negative,f score,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
false positives,f score,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
learning curve,f score,https://en.wikipedia.org/wiki/Learning_curve,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
linear regression,f score,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
logistic regression,f score,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
machine learning,f score,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
neural network,f score,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
recommender system,f score,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
supervised learning,f score,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
test data,f score,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/F-score,A->B,ACL,W-ML,en
test data,f score,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/F-score,A->B,ACL,W-ML,en
training data set,f score,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/F-score,A->B,ACL,W-ML,en
unsupervised learning,f score,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/F-score,None,ACL,W-ML,en
logistic regression,face detection,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Face_detection,None,ACL,W-ML,en
Loss_function,face detection,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Face_detection,None,ACL,W-ML,en
machine learning,face detection,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Face_detection,None,ACL,W-ML,en
test data,face detection,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Face_detection,None,ACL,W-ML,en
test data,face detection,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Face_detection,None,ACL,W-ML,en
false positives,false negative,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,None,ACL,W-ML,en
machine learning,false negative,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,A->B,ACL,W-ML,en
supervised learning,false negative,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,None,ACL,W-ML,en
test data,false negative,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,A->B,ACL,W-ML,en
test data,false negative,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,A->B,ACL,W-ML,en
training data set,false negative,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/False_positives_and_false_negatives,None,ACL,W-ML,en
unsupervised learning,false negative,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,None,ACL,W-ML,en
machine learning,false positives,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,None,ACL,W-ML,en
supervised learning,false positives,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,None,ACL,W-ML,en
test data,false positives,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,A->B,ACL,W-ML,en
test data,false positives,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,A->B,ACL,W-ML,en
training data set,false positives,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/False_positives_and_false_negatives,None,ACL,W-ML,en
unsupervised learning,false positives,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/False_positives_and_false_negatives,None,ACL,W-ML,en
gradient descent,feature extraction,https://en.wikipedia.org/wiki/Gradient_descent,https://en.wikipedia.org/wiki/Feature_extraction,None,ACL,W-ML,en
Image_retrieval,feature extraction,https://en.wikipedia.org/wiki/Image_retrieval,https://en.wikipedia.org/wiki/Feature_extraction,A->B,ACL,W-ML,en
likelihood function,feature extraction,https://en.wikipedia.org/wiki/Likelihood_function,https://en.wikipedia.org/wiki/Feature_extraction,None,ACL,W-ML,en
linear classifier,feature extraction,https://en.wikipedia.org/wiki/Linear_classifier,https://en.wikipedia.org/wiki/Feature_extraction,None,ACL,W-ML,en
linear model,feature extraction,https://en.wikipedia.org/wiki/Linear_model,https://en.wikipedia.org/wiki/Feature_extraction,None,ACL,W-ML,en
logistic regression,feature extraction,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Feature_extraction,None,ACL,W-ML,en
machine learning,feature extraction,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Feature_extraction,A->B,ACL,W-ML,en
neural network,feature extraction,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Feature_extraction,A->B,ACL,W-ML,en
polynomial regression,feature extraction,https://en.wikipedia.org/wiki/Polynomial_regression,https://en.wikipedia.org/wiki/Feature_extraction,None,ACL,W-ML,en
sentiment analysis,feature extraction,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Feature_extraction,A->B,ACL,W-ML,en
training data set,feature extraction,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Feature_extraction,None,ACL,W-ML,en
feature vector,feature selection,https://en.wikipedia.org/wiki/Feature_(machine_learning),https://en.wikipedia.org/wiki/Feature_selection,A->B,ACL,W-ML,en
gradient descent,feature selection,https://en.wikipedia.org/wiki/Gradient_descent,https://en.wikipedia.org/wiki/Feature_selection,None,ACL,W-ML,en
greedy algorithm,feature selection,https://en.wikipedia.org/wiki/Greedy_algorithm,https://en.wikipedia.org/wiki/Feature_selection,None,ACL,W-ML,en
kernel regression,feature selection,https://en.wikipedia.org/wiki/Kernel_regression,https://en.wikipedia.org/wiki/Feature_selection,None,ACL,W-ML,en
least squares,feature selection,https://en.wikipedia.org/wiki/Least_squares,https://en.wikipedia.org/wiki/Feature_selection,None,ACL,W-ML,en
linear model,feature selection,https://en.wikipedia.org/wiki/Linear_model,https://en.wikipedia.org/wiki/Feature_selection,None,ACL,W-ML,en
linear regression,feature selection,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Feature_selection,None,ACL,W-ML,en
Loss_function,feature selection,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Feature_selection,None,ACL,W-ML,en
machine learning,feature selection,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Feature_selection,A->B,ACL,W-ML,en
maximum likelihood,feature selection,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Feature_selection,None,ACL,W-ML,en
model selection,feature selection,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Feature_selection,A->B,ACL,W-ML,en
optimization problem,feature selection,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Feature_selection,None,ACL,W-ML,en
test data,feature selection,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Feature_selection,A->B,ACL,W-ML,en
test data,feature selection,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Feature_selection,A->B,ACL,W-ML,en
gaussian density,feature vector,https://en.wikipedia.org/wiki/Normal_distribution,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
gradient descent,feature vector,https://en.wikipedia.org/wiki/Gradient_descent,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
inner product,feature vector,https://en.wikipedia.org/wiki/Inner_product_space,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
Kernel_function,feature vector,https://en.wikipedia.org/wiki/Positive-definite_kernel,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
least squares,feature vector,https://en.wikipedia.org/wiki/Least_squares,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
linear algebra,feature vector,https://en.wikipedia.org/wiki/Linear_algebra,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
linear classifier,feature vector,https://en.wikipedia.org/wiki/Linear_classifier,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
linear regression,feature vector,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
local optima,feature vector,https://en.wikipedia.org/wiki/Local_optimum,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
logistic function,feature vector,https://en.wikipedia.org/wiki/Logistic_function,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
logistic regression,feature vector,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
Loss_function,feature vector,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
machine learning,feature vector,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
multi-class classification,feature vector,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
nearest neighbor search,feature vector,https://en.wikipedia.org/wiki/Nearest_neighbor_search,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
neural network,feature vector,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
optimization problem,feature vector,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
partial derivative,feature vector,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
recommender system,feature vector,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
sigmoid function,feature vector,https://en.wikipedia.org/wiki/Sigmoid_function,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
standard deviation,feature vector,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
supervised learning,feature vector,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
support vector machine,feature vector,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Feature_(machine_learning),A->B,ACL,W-ML,en
test data,feature vector,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
test data,feature vector,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
training data set,feature vector,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
unsupervised learning,feature vector,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Feature_(machine_learning),None,ACL,W-ML,en
gibbs sampler,gaussian density,https://en.wikipedia.org/wiki/Gibbs_sampling,https://en.wikipedia.org/wiki/Normal_distribution,A->B,ACL,W-ML,en
Identity_matrix,gaussian density,https://en.wikipedia.org/wiki/Identity_matrix,https://en.wikipedia.org/wiki/Normal_distribution,A->B,ACL,W-ML,en
latent dirichlet allocation,gaussian density,https://en.wikipedia.org/wiki/Latent_Dirichlet_allocation,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
linear algebra,gaussian density,https://en.wikipedia.org/wiki/Linear_algebra,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
machine learning,gaussian density,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
maximum likelihood,gaussian density,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
mixture model,gaussian density,https://en.wikipedia.org/wiki/Mixture_model,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
prior probability,gaussian density,https://en.wikipedia.org/wiki/Prior_probability,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
probability density,gaussian density,https://en.wikipedia.org/wiki/Probability_density_function,https://en.wikipedia.org/wiki/Normal_distribution,A->B,ACL,W-ML,en
random numbers,gaussian density,https://en.wikipedia.org/wiki/Random_number,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
random variable,gaussian density,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
standard deviation,gaussian density,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Normal_distribution,A->B,ACL,W-ML,en
supervised learning,gaussian density,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
symmetric matrix,gaussian density,https://en.wikipedia.org/wiki/Symmetric_matrix,https://en.wikipedia.org/wiki/Normal_distribution,A->B,ACL,W-ML,en
test data,gaussian density,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
training data set,gaussian density,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Normal_distribution,None,ACL,W-ML,en
gradient descent,generalization error,https://en.wikipedia.org/wiki/Gradient_descent,https://en.wikipedia.org/wiki/Generalization_error,None,ACL,W-ML,en
Identity_matrix,generalization error,https://en.wikipedia.org/wiki/Identity_matrix,https://en.wikipedia.org/wiki/Generalization_error,None,ACL,W-ML,en
Loss_function,generalization error,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Generalization_error,A->B,ACL,W-ML,en
machine learning,generalization error,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Generalization_error,A->B,ACL,W-ML,en
mean square error,generalization error,https://en.wikipedia.org/wiki/Mean_squared_error,https://en.wikipedia.org/wiki/Generalization_error,None,ACL,W-ML,en
model selection,generalization error,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Generalization_error,A->B,ACL,W-ML,en
polynomial regression,generalization error,https://en.wikipedia.org/wiki/Polynomial_regression,https://en.wikipedia.org/wiki/Generalization_error,None,ACL,W-ML,en
random variable,generalization error,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Generalization_error,None,ACL,W-ML,en
test data,generalization error,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Generalization_error,A->B,ACL,W-ML,en
test data,generalization error,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Generalization_error,A->B,ACL,W-ML,en
training data set,generalization error,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Generalization_error,A->B,ACL,W-ML,en
gradient descent,gibbs sampler,https://en.wikipedia.org/wiki/Gradient_descent,https://en.wikipedia.org/wiki/Gibbs_sampling,None,ACL,W-ML,en
latent dirichlet allocation,gibbs sampler,https://en.wikipedia.org/wiki/Latent_Dirichlet_allocation,https://en.wikipedia.org/wiki/Gibbs_sampling,None,ACL,W-ML,en
Loss_function,gibbs sampler,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Gibbs_sampling,None,ACL,W-ML,en
machine learning,gibbs sampler,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Gibbs_sampling,None,ACL,W-ML,en
maximum likelihood,gibbs sampler,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Gibbs_sampling,A->B,ACL,W-ML,en
