视频A顺序,视频B顺序,投票结果,视频A标题,视频B标题,视频A网站,视频B网站
16,30,0,composite functions,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity
16,31,0,composite functions,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
16,32,0,composite functions,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles
16,33,0,composite functions,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation
16,34,0,composite functions,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
16,35,0,composite functions,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
16,36,0,composite functions,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
16,38,1,composite functions,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
16,41,1,composite functions,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
16,42,1,composite functions,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
16,45,0,composite functions,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
16,48,0,composite functions,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
16,49,1,composite functions,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
16,52,0,composite functions,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
16,53,0,composite functions,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
16,54,0,composite functions,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
16,57,1,composite functions,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
16,58,1,composite functions,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
16,59,0,composite functions,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
16,61,0,composite functions,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
16,62,0,composite functions,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
16,63,0,composite functions,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
17,24,0,inverse functions,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3
17,25,0,inverse functions,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
17,31,0,inverse functions,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
17,34,1,inverse functions,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
17,35,1,inverse functions,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
17,36,0,inverse functions,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
17,41,1,inverse functions,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
17,42,0,inverse functions,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
17,53,0,inverse functions,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
17,57,0,inverse functions,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
17,58,0,inverse functions,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
17,59,0,inverse functions,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
17,62,0,inverse functions,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
18,21,0,the exponential function,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent
18,22,0,the exponential function,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry
18,24,0,the exponential function,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3
18,25,0,the exponential function,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
18,26,0,the exponential function,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration
18,27,1,the exponential function,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants
18,29,1,the exponential function,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws
18,30,1,the exponential function,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity
18,34,1,the exponential function,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
18,35,1,the exponential function,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
18,36,0,the exponential function,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
18,41,0,the exponential function,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
18,42,0,the exponential function,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
18,49,0,the exponential function,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
18,57,0,the exponential function,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
18,59,0,the exponential function,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
18,61,0,the exponential function,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
18,62,0,the exponential function,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
18,63,0,the exponential function,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
19,22,0,the logarithmic function,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry
19,24,0,the logarithmic function,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3
19,25,0,the logarithmic function,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
19,26,0,the logarithmic function,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration
19,27,0,the logarithmic function,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants
19,29,abandon,the logarithmic function,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws
19,30,0,the logarithmic function,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity
19,31,0,the logarithmic function,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
19,34,0,the logarithmic function,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
19,36,0,the logarithmic function,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
19,41,0,the logarithmic function,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
19,42,0,the logarithmic function,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
19,49,0,the logarithmic function,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
19,53,0,the logarithmic function,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
19,57,0,the logarithmic function,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
19,58,0,the logarithmic function,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
19,59,0,the logarithmic function,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
19,61,0,the logarithmic function,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
19,62,0,the logarithmic function,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
19,63,0,the logarithmic function,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
20,21,0,exponential growth and decay,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent
20,22,0,exponential growth and decay,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry
20,24,abandon,exponential growth and decay,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3
20,25,1,exponential growth and decay,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
20,26,1,exponential growth and decay,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration
20,27,1,exponential growth and decay,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants
20,29,1,exponential growth and decay,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws
20,30,1,exponential growth and decay,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity
20,31,1,exponential growth and decay,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
20,34,1,exponential growth and decay,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
20,36,1,exponential growth and decay,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
20,41,0,exponential growth and decay,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
20,42,0,exponential growth and decay,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
20,49,1,exponential growth and decay,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
20,53,0,exponential growth and decay,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
20,57,0,exponential growth and decay,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
20,58,0,exponential growth and decay,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
20,59,0,exponential growth and decay,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
20,61,0,exponential growth and decay,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
20,62,abandon,exponential growth and decay,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
20,63,0,exponential growth and decay,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
21,24,0,sine cosine and tangent,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3
21,25,1,sine cosine and tangent,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
21,26,abandon,sine cosine and tangent,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration
21,27,1,sine cosine and tangent,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants
21,28,0,sine cosine and tangent,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits
21,31,abandon,sine cosine and tangent,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
21,34,abandon,sine cosine and tangent,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
21,35,abandon,sine cosine and tangent,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
21,36,0,sine cosine and tangent,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
21,38,1,sine cosine and tangent,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
21,41,1,sine cosine and tangent,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
21,42,1,sine cosine and tangent,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
21,45,1,sine cosine and tangent,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
21,49,1,sine cosine and tangent,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
21,52,1,sine cosine and tangent,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
21,53,0,sine cosine and tangent,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
21,54,0,sine cosine and tangent,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
21,59,1,sine cosine and tangent,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
21,61,0,sine cosine and tangent,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
21,62,0,sine cosine and tangent,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
21,63,0,sine cosine and tangent,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
22,25,0,the unit circle and trigonometry,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
22,28,1,the unit circle and trigonometry,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits
22,33,0,the unit circle and trigonometry,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation
22,36,0,the unit circle and trigonometry,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
22,38,0,the unit circle and trigonometry,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
22,42,abandon,the unit circle and trigonometry,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
22,45,0,the unit circle and trigonometry,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
22,48,abandon,the unit circle and trigonometry,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
22,49,0,the unit circle and trigonometry,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
22,52,1,the unit circle and trigonometry,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
